id,name,status,is_acquired,age_first_funding_year,age_last_funding_year,relationships,funding_rounds,funding_total_usd,milestones,age_first_milestone_year,age_last_milestone_year,avg_participants,state,industry_type,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,is_top500,funding_total_usd_log10,milestone_age_span,funding_age_span,has_milestone_age
c:42112,Moonshoot,closed,0,3.1342,5.2521,6,2,6760000,2,3.1342,3.5425,1.5,CA,web,1,0,0,0,0,0,1,6.829946760186377,0.4083000000000001,2.1179000000000006,1
c:16178,ArcSight,acquired,1,0.0,6.4986,24,3,26914000,3,0.337,10.0082,6.0,CA,software,0,0,1,1,1,0,1,7.42997826420969,9.6712,6.4986,1
c:27021,AGEIA Technologies,acquired,1,3.7562,3.7562,1,1,27500000,0,,,7.0,CA,semiconductor,0,0,0,0,1,0,1,7.439332709622789,,0.0,0
c:43133,U.S. Fiduciary,closed,0,4.2795,4.2795,4,1,9000000,0,,,2.0,TX,other,0,0,0,0,0,1,1,6.954242557694265,,0.0,0
c:25756,Broadway Networks,closed,0,4.0356,4.0356,3,1,954000,1,-7.0055,-7.0055,1.0,CA,public_relations,1,0,0,0,0,0,0,5.979548829939162,0.0,0.0,1
c:17884,Xelerated,acquired,1,5.3041,8.6247,4,3,53000000,0,,,4.6667,CA,semiconductor,0,0,0,0,1,1,1,7.724275877795025,,3.3206000000000007,0
c:208,Oodle,acquired,1,2.3315,6.6767,17,4,23100000,3,6.9589,8.9342,2.0,CA,social,1,0,1,1,1,0,1,7.363611998692771,1.9753000000000007,4.3452,1
c:1078,The Climate Corporation,acquired,1,1.0,6.4548,28,4,108900000,2,6.5342,7.0055,7.5,CA,cleantech,0,0,1,1,1,0,1,8.037027883743786,0.4712999999999994,5.4548,1
c:1600,Kosmix,acquired,1,0.8329,3.937,26,4,55000000,5,3.4822,7.6658,2.75,CA,web,0,0,1,1,1,1,1,7.740362697390507,4.1836,3.1041,1
c:12071,Xtify Inc.,acquired,1,1.0822,2.8548,9,2,5686383,3,1.611,4.5096,2.0,NY,mobile,0,0,1,0,0,0,0,6.754836184135638,2.8986,1.7726,1
c:24681,Limerick BioPharma,closed,0,4.4466,8.0849,4,6,49008830,1,6.5863,6.5863,3.0,CA,biotech,1,0,1,0,1,0,1,7.690274343477652,0.0,3.638299999999999,1
c:96,iSkoot,acquired,1,1.6055,3.5479,10,3,32200000,0,,,4.0,CA,mobile,0,0,1,1,1,0,1,7.507855885183237,,1.9424,0
c:15509,Rudder,closed,0,1.2904,1.2904,3,1,2000000,1,7.1233,7.1233,1.0,TX,web,0,0,1,0,0,0,0,6.301030212811168,0.0,0.0,1
c:52378,Panvidea,acquired,1,3.2137,3.2137,5,1,2700000,2,3.0027,4.6219,2.0,NY,games_video,0,0,1,0,0,0,1,6.431363925008766,1.6192000000000002,0.0,1
c:167,Sway,closed,0,5.1315,5.1315,6,1,2000000,2,3.1616,8.5123,2.0,WI,advertising,0,0,1,0,0,0,0,6.301030212811168,5.3507,0.0,1
c:17758,TRAFFIQ,acquired,1,0.0,3.9288,16,3,18000000,3,2.9151,5.7342,2.3333,NY,advertising,1,0,1,1,0,0,1,7.255272529230776,2.8191000000000006,3.9288,1
c:8339,Dexterra,acquired,1,5.6301,8.7589,9,5,122500000,2,8.5041,8.7589,5.6,WA,mobile,1,0,0,0,1,1,1,8.088136092245813,0.25480000000000125,3.128800000000001,1
c:21343,CoTweet,acquired,1,0.5178,0.5178,9,1,1100000,2,0.5808,4.526,6.0,CA,advertising,0,0,1,0,0,0,1,6.041393079971211,3.9452,0.0,1
c:41747,Reef Point Systems,closed,0,7.2521,9.2274,1,3,52000000,1,6.0027,6.0027,2.6667,MA,security,1,0,0,1,0,0,1,7.7160033519866165,0.0,1.975299999999999,1
c:31549,Paracor Medical,closed,0,8.4959,8.4959,5,1,44000000,1,9.0055,9.0055,8.0,CA,biotech,0,0,0,0,0,1,1,7.643452686356516,0.0,0.0,1
c:33198,Causata,acquired,1,0.7589,2.8329,12,2,15500000,2,0.7589,3.8356,1.0,CA,software,0,0,1,1,0,0,1,7.19033172618929,3.0766999999999998,2.074,1
c:26702,Asempra Technologies,acquired,1,3.1205,3.1205,4,1,20000000,1,4.0027,4.0027,3.0,CA,security,0,0,0,1,0,0,1,7.301030017378705,0.0,0.0,1
